Ngày,Giá đóng,Giá trị thay đổi,% thay đổi,Giá mở,Giá cao nhất,Giá thấp nhất,Tổng KL GD,Tổng GT GD
28/12/2018,"42,200",0.40,0.95,"41,800","42,200","41,800","387,170","16,338,574,000"
27/12/2018,"41,800",0.40,0.96,"41,400","42,250","41,800","454,860","19,013,148,000"
26/12/2018,"41,400",-0.10,-0.24,"41,500","41,850","41,400","333,590","13,810,626,000"
25/12/2018,"41,500",-0.50,-1.20,"42,000","41,500","41,000","732,310","30,390,865,000"
24/12/2018,"42,000",-0.50,-1.19,"42,500","42,800","42,000","212,530","8,926,260,000"
23/12/2018,"42,500",0.45,1.06,"42,050","42,500","41,900","453,810","19,286,925,000"
21/12/2018,"42,500",0.45,1.06,"42,050","42,500","41,900","453,810","19,286,925,000"
20/12/2018,"42,050",-0.05,-0.12,"42,100","42,400","42,050","461,210","19,393,880,500"
19/12/2018,"42,100",0.10,0.24,"42,000","42,600","41,850","471,580","19,853,518,000"
18/12/2018,"42,000",-1.00,-2.38,"43,000","42,800","41,850","1,125,660","47,277,720,000"
17/12/2018,"43,000",-1.15,-2.67,"44,150","44,100","43,000","777,640","33,438,520,000"
15/12/2018,"44,150",-0.45,-1.02,"44,600","44,800","44,100","787,920","34,786,668,000"
14/12/2018,"44,150",-0.45,-1.02,"44,600","44,800","44,100","787,920","34,786,668,000"
13/12/2018,"44,600",0.15,0.34,"44,450","45,250","44,500","780,570","34,813,422,000"
12/12/2018,"44,450",0.40,0.90,"44,050","44,550","44,050","664,120","29,520,134,000"
11/12/2018,"44,050",-0.15,-0.34,"44,200","44,500","43,900","382,700","16,857,935,000"
10/12/2018,"44,200",-0.90,-2.04,"45,100","45,000","44,200","694,990","30,718,558,000"
09/12/2018,"45,100",0.70,1.55,"44,400","45,350","44,600","763,170","34,418,967,000"
07/12/2018,"45,100",0.70,1.55,"44,400","45,350","44,600","763,170","34,418,967,000"
06/12/2018,"44,400",-0.20,-0.45,"44,600","44,800","44,050","484,120","21,494,928,000"
05/12/2018,"44,600",-0.35,-0.78,"44,950","44,950","44,400","605,880","27,022,248,000"
04/12/2018,"44,950",0.05,0.11,"44,900","45,500","44,750","1,011,170","45,452,091,500"
03/12/2018,"44,900",2.00,4.45,"42,900","44,900","43,200","1,136,360","51,022,564,000"
30/11/2018,"42,900",-0.10,-0.23,"42,900","42,950","42,650","323,780","13,890,162,000"
29/11/2018,"42,900",0.10,0.23,"42,800","43,500","42,900","523,610","22,462,869,000"
28/11/2018,"42,800",0.05,0.12,"42,750","42,850","42,550","256,240","10,967,072,000"
27/11/2018,"42,750",0.30,0.70,"42,450","42,900","42,500","341,670","14,606,392,500"
26/11/2018,"42,450",-0.60,-1.41,"43,050","43,050","42,450","483,470","20,523,301,500"
25/11/2018,"43,050",-0.35,-0.81,"43,400","43,450","43,000","346,060","14,897,883,000"
23/11/2018,"43,050",-0.35,-0.81,"43,400","43,450","43,000","346,060","14,897,883,000"
22/11/2018,"43,400",0.05,0.12,"43,400","43,600","43,250","323,300","14,031,220,000"
21/11/2018,"43,400",-0.10,-0.23,"43,400","43,400","42,700","513,360","22,279,824,000"
20/11/2018,"43,400",0.25,0.58,"43,150","43,400","42,850","550,140","23,876,076,000"
19/11/2018,"43,150",0.40,0.93,"42,750","43,200","42,800","396,020","17,088,263,000"
16/11/2018,"42,750",0.55,1.29,"42,200","42,900","42,250","639,910","27,356,152,500"
15/11/2018,"42,200",-0.05,-0.12,"42,250","42,400","41,700","498,790","21,048,938,000"
14/11/2018,"42,250",0.60,1.42,"41,650","42,250","41,600","752,440","31,790,590,000"
13/11/2018,"41,650",-0.30,-0.72,"41,950","41,750","41,200","438,030","18,243,949,500"
12/11/2018,"41,950",0.70,1.67,"41,250","41,950","41,150","273,110","11,456,964,500"
09/11/2018,"41,250",-0.90,-2.18,"42,150","42,100","41,200","635,120","26,198,700,000"
08/11/2018,"42,150",0.30,0.71,"41,850","42,400","41,950","352,130","14,842,279,500"
07/11/2018,"41,850",-0.30,-0.72,"42,150","42,500","41,650","495,560","20,739,186,000"
06/11/2018,"42,150",-0.40,-0.95,"42,550","42,750","42,100","470,930","19,849,699,500"
05/11/2018,"42,550",-0.35,-0.82,"42,900","43,000","42,200","265,620","11,302,131,000"
02/11/2018,"42,900",1.00,2.33,"41,900","43,000","42,050","593,810","25,474,449,000"
01/11/2018,"41,900",-0.05,-0.12,"41,950","42,400","41,900","469,760","19,682,944,000"
31/10/2018,"41,950",0.95,2.26,"41,000","42,000","41,300","325,140","13,639,623,000"
30/10/2018,"41,000",0.10,0.24,"41,000","41,800","40,850","452,630","18,557,830,000"
29/10/2018,"41,000",0.20,0.49,"40,800","41,450","40,500","462,380","18,957,580,000"
28/10/2018,"40,800",-0.25,-0.61,"41,050","41,750","40,800","919,770","37,526,616,000"
26/10/2018,"40,800",-0.25,-0.61,"41,050","41,750","40,800","919,770","37,526,616,000"
25/10/2018,"41,050",-0.75,-1.83,"41,800","41,300","40,000","757,730","31,104,816,500"
24/10/2018,"41,800",-0.40,-0.96,"42,200","42,550","41,800","562,380","23,507,484,000"
23/10/2018,"42,200",-0.95,-2.25,"43,150","43,150","41,600","1,150,850","48,565,870,000"
22/10/2018,"43,150",0.15,0.35,"43,000","43,700","43,100","429,360","18,526,884,000"
21/10/2018,"43,000",-0.60,-1.40,"43,600","43,500","42,900","925,420","39,793,060,000"
19/10/2018,"43,000",-0.60,-1.40,"43,600","43,500","42,900","925,420","39,793,060,000"
18/10/2018,"43,600",0.15,0.34,"43,600","44,000","43,400","710,630","30,983,468,000"
17/10/2018,"43,600",0.35,0.80,"43,250","44,000","43,500","474,320","20,680,352,000"
16/10/2018,"43,250",0.25,0.58,"43,000","43,500","42,700","603,710","26,110,457,500"
15/10/2018,"43,000",-0.80,-1.86,"43,800","44,000","43,000","495,650","21,312,950,000"
14/10/2018,"43,800",1.10,2.51,"42,700","44,000","41,700","1,377,940","60,353,772,000"
12/10/2018,"43,800",1.10,2.51,"42,700","44,000","41,700","1,377,940","60,353,772,000"
11/10/2018,"42,700",-2.60,-6.09,"45,300","44,400","42,300","2,177,930","92,997,611,000"
10/10/2018,"45,300",0.60,1.32,"44,700","45,400","44,700","695,690","31,514,757,000"
09/10/2018,"44,700",-0.30,-0.67,"45,000","45,150","44,700","399,440","17,854,968,000"
08/10/2018,"45,000",-0.60,-1.33,"45,600","45,500","45,000","511,810","23,031,450,000"
07/10/2018,"45,600",-0.25,-0.55,"45,850","46,000","45,550","508,450","23,185,320,000"
05/10/2018,"45,600",-0.25,-0.55,"45,850","46,000","45,550","508,450","23,185,320,000"
04/10/2018,"45,850",0.35,0.76,"45,500","46,000","45,400","471,280","21,608,188,000"
03/10/2018,"45,500",0.20,0.44,"45,300","45,700","45,250","373,060","16,974,230,000"
02/10/2018,"45,300",-0.70,-1.55,"46,000","46,000","45,250","854,660","38,716,098,000"
01/10/2018,"46,000",-0.30,-0.65,"46,300","46,450","45,950","519,760","23,908,960,000"
29/09/2018,"46,300",0.10,0.22,"46,200","46,500","46,250","559,790","25,918,277,000"
28/09/2018,"46,300",0.10,0.22,"46,200","46,500","46,250","559,790","25,918,277,000"
27/09/2018,"46,200",0.15,0.32,"46,050","46,500","46,050","750,790","34,686,498,000"
26/09/2018,"46,050",0.15,0.33,"45,900","46,800","45,850","1,028,940","47,382,687,000"
25/09/2018,"45,900",-0.20,-0.44,"46,100","46,100","45,800","746,530","34,265,727,000"
24/09/2018,"46,100",0.20,0.43,"45,900","46,500","45,800","991,190","45,693,859,000"
22/09/2018,"45,900",-0.20,-0.44,"45,900","46,050","45,200","1,327,270","60,921,693,000"
21/09/2018,"45,900",-0.20,-0.44,"45,900","46,050","45,200","1,327,270","60,921,693,000"
20/09/2018,"45,900",0.45,0.98,"45,450","46,200","45,050","1,126,260","51,695,334,000"
19/09/2018,"45,450",0.65,1.43,"44,800","45,650","44,800","1,352,060","61,451,127,000"
18/09/2018,"44,800",0.70,1.56,"44,100","44,800","43,700","799,660","35,824,768,000"
17/09/2018,"44,100",-0.45,-1.02,"44,550","44,500","44,100","564,810","24,908,121,000"
14/09/2018,"44,550",1.15,2.58,"43,400","44,700","43,600","2,772,660","123,522,003,000"
13/09/2018,"43,400",0.35,0.81,"43,050","43,900","43,200","646,170","28,043,778,000"
12/09/2018,"43,050",-0.10,-0.23,"43,150","43,700","43,050","477,500","20,556,375,000"
11/09/2018,"43,150",0.60,1.39,"42,550","43,200","42,550","562,280","24,262,382,000"
10/09/2018,"42,550",-0.45,-1.06,"43,000","43,200","42,550","367,280","15,627,764,000"
07/09/2018,"43,000",0.65,1.51,"42,350","43,000","42,350","508,770","21,877,110,000"
06/09/2018,"42,350",-0.95,-2.24,"43,300","43,300","42,350","1,206,190","51,082,146,500"
05/09/2018,"43,300",-0.80,-1.85,"44,100","44,200","43,000","843,460","36,521,818,000"
04/09/2018,"44,100",-0.10,-0.23,"44,200","44,700","44,000","634,400","27,977,040,000"
03/09/2018,"44,200",0.05,0.11,"44,150","44,900","44,100","1,027,280","45,405,776,000"
31/08/2018,"44,200",0.05,0.11,"44,150","44,900","44,100","1,027,280","45,405,776,000"
30/08/2018,"44,150",-0.05,-0.11,"44,200","44,200","43,950","632,170","27,910,305,500"
29/08/2018,"44,200",0.05,0.11,"44,200","44,400","43,950","775,370","34,271,354,000"
28/08/2018,"44,200",-0.20,-0.45,"44,400","44,450","44,050","909,720","40,209,624,000"
27/08/2018,"44,400",-0.05,-0.11,"44,450","44,500","44,200","808,140","35,881,416,000"
26/08/2018,"44,450",0.05,0.11,"44,400","44,500","43,900","629,740","27,991,943,000"
24/08/2018,"44,450",0.05,0.11,"44,400","44,500","43,900","629,740","27,991,943,000"
23/08/2018,"44,400",0.35,0.79,"44,050","44,500","44,100","1,004,880","44,616,672,000"
22/08/2018,"44,050",0.35,0.79,"43,700","44,300","43,700","1,152,700","50,776,435,000"
21/08/2018,"43,700",-0.05,-0.11,"43,700","43,800","43,400","720,470","31,484,539,000"
20/08/2018,"43,700",0.20,0.46,"43,500","44,300","43,150","955,270","41,745,299,000"
17/08/2018,"43,500",0.50,1.15,"43,000","43,500","43,000","928,050","40,370,175,000"
16/08/2018,"43,000",0.20,0.47,"42,800","43,000","42,450","1,378,580","59,278,940,000"
15/08/2018,"43,800",-0.50,-1.14,"44,300","44,700","43,700","1,658,080","72,623,904,000"
14/08/2018,"44,300",0.85,1.92,"43,450","44,350","43,600","1,601,310","70,938,033,000"
13/08/2018,"43,450",0.35,0.81,"43,100","43,700","43,100","1,038,760","45,134,122,000"
10/08/2018,"43,100",0.30,0.70,"42,800","43,450","42,700","797,270","34,362,337,000"
09/08/2018,"42,800",0.30,0.70,"42,500","43,200","42,550","1,232,720","52,760,416,000"
08/08/2018,"42,500",0.55,1.29,"41,950","42,600","41,900","764,020","32,470,850,000"
07/08/2018,"41,950",-0.30,-0.72,"42,250","42,300","41,750","645,810","27,091,729,500"
06/08/2018,"42,250",-0.35,-0.83,"42,600","42,700","42,250","350,030","14,788,767,500"
03/08/2018,"42,600",-0.10,-0.23,"42,700","43,100","42,400","719,840","30,665,184,000"
02/08/2018,"42,700",0.70,1.64,"42,000","42,700","41,600","726,710","31,030,517,000"
01/08/2018,"42,000",-0.80,-1.90,"42,800","43,050","41,900","2,431,450","102,120,900,000"
31/07/2018,"42,800",-0.50,-1.17,"43,300","43,500","42,800","1,591,210","68,103,788,000"
30/07/2018,"43,300",0.15,0.35,"43,300","43,500","43,200","1,197,220","51,839,626,000"
29/07/2018,"43,300",0.75,1.73,"42,550","43,900","42,550","1,291,840","55,936,672,000"
27/07/2018,"43,300",0.75,1.73,"42,550","43,900","42,550","1,291,840","55,936,672,000"
26/07/2018,"42,550",0.15,0.35,"42,400","43,000","42,100","717,640","30,535,582,000"
25/07/2018,"42,400",0.20,0.47,"42,200","43,800","42,200","1,326,030","56,223,672,000"
24/07/2018,"42,200",0.20,0.47,"42,000","42,450","41,400","1,167,460","49,266,812,000"
23/07/2018,"42,000",0.40,0.95,"41,600","42,700","41,850","1,111,700","46,691,400,000"
21/07/2018,"41,600",-0.90,-2.16,"42,500","42,300","41,250","851,350","35,416,160,000"
20/07/2018,"41,600",-0.90,-2.16,"42,500","42,300","41,250","851,350","35,416,160,000"
19/07/2018,"42,500",-0.40,-0.94,"42,900","42,900","42,200","753,150","32,008,875,000"
18/07/2018,"42,900",1.00,2.33,"41,900","42,900","41,900","1,096,080","47,021,832,000"
17/07/2018,"41,900",1.00,2.39,"40,900","41,900","40,550","1,297,460","54,363,574,000"
16/07/2018,"40,900",0.30,0.73,"40,600","41,500","40,650","645,230","26,389,907,000"
15/07/2018,"40,600",1.80,4.43,"38,800","40,800","39,300","1,060,620","43,061,172,000"
13/07/2018,"40,600",1.80,4.43,"38,800","40,800","39,300","1,060,620","43,061,172,000"
12/07/2018,"38,800",-0.40,-1.03,"39,200","39,650","38,500","684,480","26,557,824,000"
11/07/2018,"39,200",-1.20,-3.06,"40,400","40,000","38,600","801,770","31,429,384,000"
10/07/2018,"40,400",0.25,0.62,"40,150","40,700","40,000","249,100","10,063,640,000"
09/07/2018,"40,150",-0.65,-1.62,"40,800","41,350","39,800","583,920","23,444,388,000"
07/07/2018,"40,800",1.30,3.19,"39,500","41,700","38,900","913,260","37,261,008,000"
06/07/2018,"40,800",1.30,3.19,"39,500","41,700","38,900","913,260","37,261,008,000"
05/07/2018,"39,500",-0.50,-1.27,"40,000","40,100","38,500","711,240","28,093,980,000"
04/07/2018,"40,000",1.00,2.50,"39,000","40,000","38,500","980,200","39,208,000,000"
03/07/2018,"39,000",-1.20,-3.08,"40,200","40,650","39,000","1,351,030","52,690,170,000"
02/07/2018,"40,200",-1.30,-3.23,"41,500","41,900","40,000","979,030","39,357,006,000"
01/07/2018,"41,500",-1.00,-2.41,"42,500",0,0,"759,780","31,530,870,000"
29/06/2018,"41,500",-1.00,-2.41,"42,500","43,000","41,500","759,780","31,530,870,000"
28/06/2018,"42,500",-1.80,-4.24,"44,300","44,300","42,500","1,175,250","49,948,125,000"
27/06/2018,"44,300",-0.20,-0.45,"44,500","44,900","44,250","256,990","11,384,657,000"
26/06/2018,"44,500",-0.60,-1.35,"45,100","44,800","44,300","240,850","10,717,825,000"
25/06/2018,"45,100",0.10,0.22,"45,000","45,400","44,900","511,540","23,070,454,000"
22/06/2018,"45,000",0.60,1.33,"44,400","45,000","43,900","375,270","16,887,150,000"
21/06/2018,"44,400",-1.00,-2.25,"45,400","45,400","44,100","349,770","15,529,788,000"
20/06/2018,"45,400",0.90,1.98,"44,500","45,400","44,000","650,560","29,535,424,000"
19/06/2018,"44,500",-0.90,-2.02,"45,400","45,100","42,700","2,015,520","89,690,640,000"
18/06/2018,"45,400",-1.10,-2.42,"46,500","46,900","45,400","693,660","31,492,164,000"
16/06/2018,"46,500",-0.10,-0.22,"46,600","46,700","46,250","442,100","20,557,650,000"
15/06/2018,"46,500",-0.10,-0.22,"46,600","46,700","46,250","442,100","20,557,650,000"
14/06/2018,"46,600",-0.20,-0.43,"46,800","47,250","46,600","460,360","21,452,776,000"
13/06/2018,"46,800",0.50,1.07,"46,300","46,900","46,000","452,120","21,159,216,000"
12/06/2018,"46,300",-1.20,-2.59,"47,500","47,500","45,700","1,257,200","58,208,360,000"
11/06/2018,"47,500",-0.45,-0.95,"47,950","47,950","47,500","721,890","34,289,775,000"
10/06/2018,"47,950",0.15,0.31,"47,800","48,200","47,500","1,050,890","50,390,175,500"
08/06/2018,"47,950",0.15,0.31,"47,800","48,200","47,500","1,050,890","50,390,175,500"
07/06/2018,"47,800",-0.70,-1.46,"48,500","48,900","47,700","1,138,280","54,409,784,000"
06/06/2018,"48,500",0.70,1.44,"47,800","48,500","47,300","1,017,540","49,350,690,000"
05/06/2018,"47,800",0.55,1.15,"47,250","48,100","47,200","1,347,750","64,422,450,000"
04/06/2018,"47,250",0.80,1.69,"46,450","47,450","46,350","1,150,670","54,369,157,500"
03/06/2018,"46,450",0.45,0.97,"46,000","46,700","45,700","1,291,490","59,989,710,500"
01/06/2018,"46,450",0.45,0.97,"46,000","46,700","45,700","1,291,490","59,989,710,500"
31/05/2018,"46,000",0.55,1.20,"45,450","46,700","45,000","1,105,040","50,831,840,000"
30/05/2018,"45,450",-1.95,-4.29,"47,400","47,300","45,400","1,590,980","72,310,041,000"
29/05/2018,"47,400",1.90,4.01,"45,500","48,200","44,850","2,350,500","111,413,700,000"
28/05/2018,"45,500",-3.40,-7.47,"48,900","48,200","45,500","2,034,970","92,591,135,000"
27/05/2018,"48,900",-1.50,-3.07,"50,400","51,000","48,900","788,360","38,550,804,000"
25/05/2018,"48,900",-1.50,-3.07,"50,400","51,000","48,900","788,360","38,550,804,000"
24/05/2018,"59,500",-1.10,-1.85,"60,600","61,200","59,500","1,035,660","61,621,770,000"
23/05/2018,"60,600",0.90,1.49,"59,700","61,000","59,500","1,077,080","65,271,048,000"
22/05/2018,"59,700",-1.30,-2.18,"61,000","61,500","59,500","1,101,490","65,758,953,000"
21/05/2018,"61,000",0.20,0.33,"60,800","62,400","61,000","1,483,830","90,513,630,000"
20/05/2018,"60,800",0.20,0.33,"60,600","61,000","58,800","979,930","59,579,744,000"
18/05/2018,"60,800",0.20,0.33,"60,600","61,000","58,800","979,930","59,579,744,000"
17/05/2018,"60,600",0.10,0.17,"60,500","61,400","60,400","719,700","43,613,820,000"
16/05/2018,"60,500",-0.90,-1.49,"61,400","61,400","60,500","672,930","40,712,265,000"
15/05/2018,"61,400",-0.20,-0.33,"61,600","62,000","61,000","910,810","55,923,734,000"
14/05/2018,"61,600",2.10,3.41,"59,500","61,700","59,600","2,012,550","123,973,080,000"
13/05/2018,"59,500",1.20,2.02,"58,300","59,500","58,000","1,169,610","69,591,795,000"
11/05/2018,"59,500",1.20,2.02,"58,300","59,500","58,000","1,169,610","69,591,795,000"
10/05/2018,"58,300",-0.10,-0.17,"58,400","59,400","58,000","1,546,130","90,139,379,000"
09/05/2018,"58,400",-0.60,-1.03,"59,000","59,100","58,100","1,004,740","58,676,816,000"
08/05/2018,"59,000",-0.60,-1.02,"59,600","59,600","58,800","1,114,210","65,738,390,000"
07/05/2018,"59,600",0.80,1.34,"58,800","59,600","58,600","878,040","52,331,184,000"
05/05/2018,"58,800",0.80,1.36,"58,000","59,000","58,200","1,171,180","68,865,384,000"
04/05/2018,"58,800",0.80,1.36,"58,000","59,000","58,200","1,171,180","68,865,384,000"
03/05/2018,"58,000",1.00,1.72,"57,000","58,000","55,700","2,162,850","125,445,300,000"
02/05/2018,"57,000",-0.10,-0.18,"57,000","58,000","56,800","1,370,180","78,100,260,000"
30/04/2018,"57,000",2.00,3.51,"55,000","57,400","54,900","1,597,710","91,069,470,000"
27/04/2018,"57,000",2.00,3.51,"55,000","57,400","54,900","1,597,710","91,069,470,000"
26/04/2018,"55,000",-1.40,-2.55,"56,400","57,700","55,000","2,031,810","111,749,550,000"
25/04/2018,"56,400",-1.60,-2.84,"58,000","58,500","56,100","1,850,860","104,388,504,000"
24/04/2018,"56,400",-1.60,-2.84,"58,000","58,500","56,100","1,850,860","104,388,504,000"
23/04/2018,"58,000",-3.30,-5.69,"61,300","61,700","57,200","1,461,440","84,763,520,000"
20/04/2018,"61,300",0.60,0.98,"60,700","61,500","60,300","972,550","59,617,315,000"
19/04/2018,"60,700",-1.30,-2.14,"62,000","62,100","60,700","2,377,390","144,307,573,000"
18/04/2018,"62,000",-0.10,-0.16,"62,000","62,900","61,900","1,247,240","77,328,880,000"
13/04/2018,"62,000",-1.60,-2.58,"63,600","63,900","62,000","2,146,710","133,096,020,000"
12/04/2018,"63,600",0.60,0.94,"63,000","63,600","62,100","1,321,110","84,022,596,000"
11/04/2018,"63,000",-1.40,-2.22,"64,400","65,400","63,000","3,296,390","207,672,570,000"
10/04/2018,"64,400",1.00,1.55,"63,400","65,200","63,500","4,490,010","289,156,644,000"
09/04/2018,"63,400",0.70,1.10,"62,700","63,600","62,600","1,502,210","95,240,114,000"
06/04/2018,"62,700",-0.30,-0.48,"63,000","64,300","62,700","3,614,250","226,613,475,000"
05/04/2018,"63,000",1.30,2.06,"61,700","63,700","61,500","2,874,100","181,068,300,000"
04/04/2018,"61,700",0.50,0.81,"61,200","62,800","61,600","2,297,950","141,783,515,000"
03/04/2018,"61,200",-0.30,-0.49,"61,500","61,400","60,900","1,140,770","69,815,124,000"
02/04/2018,"61,500",0.80,1.30,"60,700","61,700","61,000","2,194,820","134,981,430,000"
30/03/2018,"60,700",1.20,1.98,"59,500","61,300","59,400","2,434,830","147,794,181,000"
29/03/2018,"59,500",0.60,1.01,"58,900","59,700","59,000","827,280","49,223,160,000"
28/03/2018,"58,900",-0.60,-1.02,"59,500","59,400","58,800","660,440","38,899,916,000"
27/03/2018,"59,500",0.30,0.50,"59,200","60,100","59,000","993,260","59,098,970,000"
26/03/2018,"59,200",0.60,1.01,"58,600","59,400","58,600","940,840","55,697,728,000"
23/03/2018,"58,600",-1.50,-2.56,"60,100","59,600","58,000","2,833,670","166,053,062,000"
22/03/2018,"60,100",-0.90,-1.50,"61,000","61,400","60,100","1,264,760","76,012,076,000"
21/03/2018,"61,000",0.50,0.82,"61,300","61,800","61,000","999,470","60,967,670,000"
20/03/2018,"61,300",0.80,1.31,"60,500","62,300","60,000","2,921,440","179,084,272,000"
19/03/2018,"60,500",-0.30,-0.50,"60,100","60,600","59,900","1,337,110","80,895,155,000"
16/03/2018,"60,100",-0.50,-0.83,"60,600","60,800","59,700","1,426,890","85,756,089,000"
15/03/2018,"60,600",-0.20,-0.33,"60,800","61,100","60,300","1,189,330","72,073,398,000"
14/03/2018,"60,800",0.70,1.15,"60,100","60,800","59,400","2,070,230","125,869,984,000"
13/03/2018,"60,100",-1.30,-2.16,"61,400","61,200","59,400","4,159,670","249,996,167,000"
12/03/2018,"61,400",-0.80,-1.30,"62,200","63,100","61,500","1,611,250","98,930,750,000"
09/03/2018,"61,600",-0.60,-0.97,"62,200","63,100","61,500","2,068,410","127,414,056,000"
08/03/2018,"62,200",-0.20,-0.32,"62,200","62,500","61,300","1,316,600","81,892,520,000"
07/03/2018,"62,200",-1.10,-1.77,"63,300","63,700","61,500","2,000,410","124,425,502,000"
06/03/2018,"63,300",1.80,2.84,"61,500","63,300","61,700","2,577,540","163,158,282,000"
05/03/2018,"61,500",0.40,0.65,"61,100","64,500","61,300","6,025,340","370,558,410,000"
